participantID,trialNumber,response,correctness,startTimestamp,endTimestamp,reactionTime,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
3,58,right,True,2024-06-24 16:05:28.971,2024-06-24 16:05:35.100,6.129,5,right,12000,24000,V
3,59,left,False,2024-06-24 16:05:57.171,2024-06-24 16:06:18.150,20.979,39,right,12000,24000,V
3,60,left,True,2024-06-24 16:06:40.220,2024-06-24 16:06:46.284,6.064,59,left,12000,24000,V
3,61,left,True,2024-06-24 16:07:08.355,2024-06-24 16:07:22.517,14.162,6,left,12000,24000,VH
3,62,right,True,2024-06-24 16:07:44.603,2024-06-24 16:07:51.167,6.564,50,right,12000,24000,VH
3,63,left,True,2024-06-24 16:08:13.254,2024-06-24 16:08:21.434,8.18,62,left,12000,24000,VH
3,64,left,True,2024-06-24 16:08:43.504,2024-06-24 16:08:54.884,11.38,20,left,12000,24000,VH
3,65,right,True,2024-06-24 16:09:16.954,2024-06-24 16:09:27.651,10.697,94,right,12000,24000,VH
3,66,left,True,2024-06-24 16:09:49.737,2024-06-24 16:10:01.184,11.447,90,left,12000,24000,VH
3,67,right,True,2024-06-24 16:10:23.254,2024-06-24 16:10:45.334,22.08,68,right,12000,24000,VH
3,68,right,True,2024-06-24 16:11:07.403,2024-06-24 16:11:19.334,11.931,52,right,12000,24000,VH
3,69,left,True,2024-06-24 16:11:41.421,2024-06-24 16:11:50.201,8.78,96,left,12000,24000,VH
3,70,right,True,2024-06-24 16:12:12.289,2024-06-24 16:12:25.101,12.812,22,right,12000,24000,VH
3,71,right,True,2024-06-24 16:12:47.170,2024-06-24 16:12:55.118,7.948,88,right,12000,24000,VH
3,72,left,True,2024-06-24 16:13:17.204,2024-06-24 16:13:33.851,16.647,14,left,12000,24000,VH
3,73,right,True,2024-06-24 16:24:47.606,2024-06-24 16:24:56.119,8.513,46,right,12000,24000,VH
3,74,right,True,2024-06-24 16:25:18.206,2024-06-24 16:25:24.285,6.079,82,right,12000,24000,VH
3,75,left,True,2024-06-24 16:25:46.374,2024-06-24 16:25:51.652,5.278,44,left,12000,24000,VH
3,76,right,True,2024-06-24 16:26:13.740,2024-06-24 16:26:19.352,5.612,84,right,12000,24000,VH
3,77,left,True,2024-06-24 16:26:41.442,2024-06-24 16:26:47.969,6.527,34,left,12000,24000,VH
3,78,left,True,2024-06-24 16:27:10.057,2024-06-24 16:27:16.685,6.628,30,left,12000,24000,VH
3,79,left,False,2024-06-24 16:27:38.773,2024-06-24 16:27:53.535,14.762,58,right,12000,24000,VH
3,80,right,True,2024-06-24 16:28:15.624,2024-06-24 16:28:21.969,6.345,16,right,12000,24000,VH
3,81,left,True,2024-06-24 16:28:44.057,2024-06-24 16:28:50.152,6.095,32,left,12000,24000,VH
3,82,right,True,2024-06-24 16:29:12.240,2024-06-24 16:29:19.852,7.612,40,right,12000,24000,VH
3,83,left,True,2024-06-24 16:29:41.923,2024-06-24 16:29:49.652,7.729,10,left,12000,24000,VH
3,84,left,True,2024-06-24 16:30:11.740,2024-06-24 16:30:25.085,13.345,42,left,12000,24000,VH
3,85,right,True,2024-06-24 16:30:47.155,2024-06-24 16:31:01.969,14.814,93,right,12000,24000,V
3,86,right,True,2024-06-24 16:31:24.039,2024-06-24 16:31:32.719,8.68,23,right,12000,24000,V
3,87,left,True,2024-06-24 16:31:54.788,2024-06-24 16:32:00.719,5.931,69,left,12000,24000,V
3,88,left,True,2024-06-24 16:32:22.789,2024-06-24 16:32:29.119,6.33,79,left,12000,24000,V
3,89,right,True,2024-06-24 16:32:51.192,2024-06-24 16:32:59.069,7.877,45,right,12000,24000,V
3,90,left,True,2024-06-24 16:33:21.139,2024-06-24 16:33:29.219,8.08,57,left,12000,24000,V
3,91,left,True,2024-06-24 16:33:51.289,2024-06-24 16:34:03.453,12.164,7,left,12000,24000,V
3,92,right,True,2024-06-24 16:34:25.523,2024-06-24 16:34:33.286,7.763,15,right,12000,24000,V
3,93,right,True,2024-06-24 16:34:55.359,2024-06-24 16:35:09.853,14.494,21,right,12000,24000,V
3,94,left,True,2024-06-24 16:35:31.922,2024-06-24 16:35:39.836,7.914,65,left,12000,24000,V
3,95,right,True,2024-06-24 16:36:01.905,2024-06-24 16:36:09.836,7.931,61,right,12000,24000,V
3,96,left,True,2024-06-24 16:36:31.890,2024-06-24 16:36:37.836,5.946,81,left,12000,24000,V
4,1,left,True,2024-06-24 17:10:26.698,2024-06-24 17:10:34.922,8.224,28,left,12000,24000,V
4,2,right,True,2024-06-24 17:10:56.973,2024-06-24 17:11:03.605,6.632,64,right,12000,24000,V
4,3,right,True,2024-06-24 17:11:25.675,2024-06-24 17:11:32.971,7.296,60,right,12000,24000,V
4,4,right,False,2024-06-24 17:11:55.025,2024-06-24 17:12:07.355,12.33,70,left,12000,24000,V
4,5,right,True,2024-06-24 17:12:29.410,2024-06-24 17:12:36.338,6.928,38,right,12000,24000,V
4,6,left,True,2024-06-24 17:12:58.409,2024-06-24 17:13:05.655,7.246,2,left,12000,24000,V
4,7,left,True,2024-06-24 17:13:27.727,2024-06-24 17:13:36.805,9.078,4,left,12000,24000,V
4,8,right,True,2024-06-24 17:13:58.876,2024-06-24 17:14:03.938,5.062,20,right,12000,24000,V
4,9,left,True,2024-06-24 17:14:26.009,2024-06-24 17:14:33.572,7.563,96,left,12000,24000,V
4,10,left,True,2024-06-24 17:14:55.643,2024-06-24 17:15:05.222,9.579,94,left,12000,24000,V
4,11,right,True,2024-06-24 17:15:27.293,2024-06-24 17:15:35.588,8.295,12,right,12000,24000,V
4,12,left,True,2024-06-24 17:15:57.659,2024-06-24 17:16:02.022,4.363,24,left,12000,24000,V
4,13,left,False,2024-06-24 17:16:24.091,2024-06-24 17:16:40.405,16.314,95,right,12000,24000,VH
4,14,left,True,2024-06-24 17:17:02.494,2024-06-24 17:17:10.872,8.378,27,left,12000,24000,VH
4,15,right,True,2024-06-24 17:17:32.961,2024-06-24 17:17:42.022,9.061,31,right,12000,24000,VH
4,16,left,True,2024-06-24 17:18:04.108,2024-06-24 17:18:10.122,6.014,63,left,12000,24000,VH
4,17,right,True,2024-06-24 17:18:32.210,2024-06-24 17:18:36.822,4.612,75,right,12000,24000,VH
4,18,right,True,2024-06-24 17:18:58.908,2024-06-24 17:19:05.589,6.681,69,right,12000,24000,VH
4,19,left,True,2024-06-24 17:19:27.677,2024-06-24 17:19:35.189,7.512,7,left,12000,24000,VH
4,20,left,False,2024-06-24 17:19:57.277,2024-06-24 17:20:12.039,14.762,55,right,12000,24000,VH
4,21,right,True,2024-06-24 17:20:34.127,2024-06-24 17:20:44.372,10.245,79,right,12000,24000,VH
4,22,left,True,2024-06-24 17:21:06.444,2024-06-24 17:21:12.489,6.045,39,left,12000,24000,VH
4,23,right,True,2024-06-24 17:21:34.560,2024-06-24 17:21:39.589,5.029,5,right,12000,24000,VH
4,24,right,True,2024-06-24 17:22:01.659,2024-06-24 17:22:08.839,7.18,51,right,12000,24000,VH
4,25,left,True,2024-06-24 17:26:59.865,2024-06-24 17:27:06.756,6.891,61,left,12000,24000,VH
4,26,right,True,2024-06-24 17:27:28.843,2024-06-24 17:27:34.056,5.213,9,right,12000,24000,VH
4,27,right,True,2024-06-24 17:27:56.143,2024-06-24 17:28:01.256,5.113,3,right,12000,24000,VH
4,28,left,True,2024-06-24 17:28:23.328,2024-06-24 17:28:30.489,7.161,41,left,12000,24000,VH
4,29,right,True,2024-06-24 17:28:52.559,2024-06-24 17:29:01.156,8.597,57,right,12000,24000,VH
4,30,right,True,2024-06-24 17:29:23.243,2024-06-24 17:29:30.006,6.763,53,right,12000,24000,VH
4,31,right,False,2024-06-24 17:29:52.095,2024-06-24 17:29:58.539,6.444,21,left,12000,24000,VH
4,32,left,True,2024-06-24 17:30:20.627,2024-06-24 17:30:30.423,9.796,73,left,12000,24000,VH
4,33,right,True,2024-06-24 17:30:52.511,2024-06-24 17:30:59.206,6.695,23,right,12000,24000,VH
4,34,right,False,2024-06-24 17:31:21.292,2024-06-24 17:31:36.990,15.698,85,left,12000,24000,VH
4,35,left,True,2024-06-24 17:31:59.062,2024-06-24 17:32:08.473,9.411,83,left,12000,24000,VH
4,36,right,True,2024-06-24 17:32:30.559,2024-06-24 17:32:38.873,8.314,67,right,12000,24000,VH
4,37,left,True,2024-06-24 17:33:00.928,2024-06-24 17:33:08.306,7.378,26,left,12000,24000,V
4,38,left,True,2024-06-24 17:33:30.377,2024-06-24 17:33:39.140,8.763,10,left,12000,24000,V
4,39,right,True,2024-06-24 17:34:01.209,2024-06-24 17:34:10.106,8.897,68,right,12000,24000,V
4,40,left,True,2024-06-24 17:34:32.176,2024-06-24 17:34:39.840,7.664,72,left,12000,24000,V
4,41,left,True,2024-06-24 17:35:01.911,2024-06-24 17:35:09.523,7.612,74,left,12000,24000,V
4,42,left,False,2024-06-24 17:35:31.596,2024-06-24 17:35:44.990,13.394,36,right,12000,24000,V
4,43,left,True,2024-06-24 17:36:07.059,2024-06-24 17:36:12.323,5.264,52,left,12000,24000,V
4,44,left,True,2024-06-24 17:36:34.393,2024-06-24 17:36:45.757,11.364,54,left,12000,24000,V
4,45,right,True,2024-06-24 17:37:07.829,2024-06-24 17:37:14.257,6.428,32,right,12000,24000,V
4,46,left,True,2024-06-24 17:37:36.326,2024-06-24 17:37:45.340,9.014,92,left,12000,24000,V
4,47,left,True,2024-06-24 17:38:07.397,2024-06-24 17:38:19.340,11.943,48,left,12000,24000,V
4,48,right,True,2024-06-24 17:38:41.409,2024-06-24 17:38:47.990,6.581,50,right,12000,24000,V
4,49,left,True,2024-06-24 17:40:48.766,2024-06-24 17:40:58.258,9.492,6,left,12000,24000,V
4,50,left,True,2024-06-24 17:41:20.327,2024-06-24 17:41:35.057,14.73,14,left,12000,24000,V
4,51,right,True,2024-06-24 17:41:57.127,2024-06-24 17:42:08.057,10.93,62,right,12000,24000,V
4,52,left,True,2024-06-24 17:42:30.129,2024-06-24 17:42:34.674,4.545,30,left,12000,24000,V
4,53,left,True,2024-06-24 17:42:56.744,2024-06-24 17:43:03.607,6.863,56,left,12000,24000,V
4,54,right,True,2024-06-24 17:43:25.660,2024-06-24 17:43:34.807,9.147,58,right,12000,24000,V
4,55,left,True,2024-06-24 17:43:56.879,2024-06-24 17:44:03.574,6.695,16,left,12000,24000,V
4,56,left,True,2024-06-24 17:44:25.645,2024-06-24 17:44:32.757,7.112,80,left,12000,24000,V
4,57,left,False,2024-06-24 17:44:54.811,2024-06-24 17:45:17.024,22.213,88,right,12000,24000,V
4,58,left,True,2024-06-24 17:45:39.095,2024-06-24 17:45:51.874,12.779,84,left,12000,24000,V
4,59,right,False,2024-06-24 17:46:13.943,2024-06-24 17:46:33.641,19.698,86,left,12000,24000,V
4,60,right,True,2024-06-24 17:46:55.695,2024-06-24 17:47:02.607,6.912,82,right,12000,24000,V
4,61,left,True,2024-06-24 17:47:24.696,2024-06-24 17:47:33.641,8.945,43,left,12000,24000,VH
4,62,left,True,2024-06-24 17:47:55.729,2024-06-24 17:48:03.008,7.279,25,left,12000,24000,VH
4,63,right,True,2024-06-24 17:48:25.095,2024-06-24 17:48:33.024,7.929,13,right,12000,24000,VH
4,64,left,True,2024-06-24 17:48:55.095,2024-06-24 17:49:03.224,8.129,93,left,12000,24000,VH
4,65,right,True,2024-06-24 17:49:25.311,2024-06-24 17:49:31.908,6.597,1,right,12000,24000,VH
4,66,right,True,2024-06-24 17:49:53.995,2024-06-24 17:50:02.391,8.396,15,right,12000,24000,VH
4,67,left,True,2024-06-24 17:50:24.478,2024-06-24 17:50:35.375,10.897,11,left,12000,24000,VH
4,68,right,True,2024-06-24 17:50:57.464,2024-06-24 17:51:05.091,7.627,33,right,12000,24000,VH
4,69,right,True,2024-06-24 17:51:27.163,2024-06-24 17:51:36.575,9.412,77,right,12000,24000,VH
4,70,left,True,2024-06-24 17:51:58.661,2024-06-24 17:52:04.891,6.23,59,left,12000,24000,VH
4,71,left,False,2024-06-24 17:52:26.981,2024-06-24 17:52:40.575,13.594,45,right,12000,24000,VH
4,72,right,True,2024-06-24 17:53:02.662,2024-06-24 17:53:10.241,7.579,17,right,12000,24000,VH
4,73,left,True,2024-06-24 17:56:25.152,2024-06-24 17:56:35.992,10.84,42,left,12000,24000,V
4,74,right,True,2024-06-24 17:56:58.063,2024-06-24 17:57:04.808,6.745,44,right,12000,24000,V
4,75,right,True,2024-06-24 17:57:26.861,2024-06-24 17:57:32.892,6.031,8,right,12000,24000,V
4,76,left,True,2024-06-24 17:57:54.945,2024-06-24 17:58:04.308,9.363,66,left,12000,24000,V
4,77,left,False,2024-06-24 17:58:26.379,2024-06-24 17:58:37.875,11.496,90,right,12000,24000,V
4,78,right,True,2024-06-24 17:58:59.947,2024-06-24 17:59:09.442,9.495,22,right,12000,24000,V
4,79,right,False,2024-06-24 17:59:31.496,2024-06-24 17:59:43.042,11.546,18,left,12000,24000,V
4,80,left,False,2024-06-24 18:00:05.113,2024-06-24 18:00:16.192,11.079,76,right,12000,24000,V
4,81,right,True,2024-06-24 18:00:38.263,2024-06-24 18:00:44.259,5.996,46,right,12000,24000,V
4,82,left,True,2024-06-24 18:01:06.330,2024-06-24 18:01:19.275,12.945,34,left,12000,24000,V
4,83,right,True,2024-06-24 18:01:41.347,2024-06-24 18:01:47.575,6.228,40,right,12000,24000,V
4,84,right,True,2024-06-24 18:02:09.647,2024-06-24 18:02:17.775,8.128,78,right,12000,24000,V
4,85,left,True,2024-06-24 18:02:39.863,2024-06-24 18:02:49.259,9.396,29,left,12000,24000,VH
4,86,right,True,2024-06-24 18:03:11.345,2024-06-24 18:03:19.092,7.747,91,right,12000,24000,VH
4,87,left,True,2024-06-24 18:03:41.179,2024-06-24 18:03:51.376,10.197,65,left,12000,24000,VH
4,88,right,True,2024-06-24 18:04:13.445,2024-06-24 18:04:25.309,11.864,89,right,12000,24000,VH
4,89,right,True,2024-06-24 18:04:47.381,2024-06-24 18:04:57.459,10.078,81,right,12000,24000,VH
4,90,left,True,2024-06-24 18:05:19.546,2024-06-24 18:05:31.342,11.796,19,left,12000,24000,VH
4,91,right,True,2024-06-24 18:05:53.430,2024-06-24 18:06:00.409,6.979,37,right,12000,24000,VH
4,92,right,True,2024-06-24 18:06:22.495,2024-06-24 18:06:33.526,11.031,87,right,12000,24000,VH
4,93,left,True,2024-06-24 18:06:55.597,2024-06-24 18:07:04.042,8.445,35,left,12000,24000,VH
4,94,right,True,2024-06-24 18:07:26.128,2024-06-24 18:07:37.226,11.098,49,right,12000,24000,VH
4,95,left,True,2024-06-24 18:07:59.314,2024-06-24 18:08:08.576,9.262,47,left,12000,24000,VH
4,96,left,True,2024-06-24 18:08:30.662,2024-06-24 18:08:42.676,12.014,71,left,12000,24000,VH
5,1,left,False,2024-06-24 19:08:13.743,2024-06-24 19:08:26.650,12.907,6,right,12000,24000,VH
5,2,right,False,2024-06-24 19:08:48.737,2024-06-24 19:09:09.649,20.912,8,left,12000,24000,VH
5,3,right,True,2024-06-24 19:09:31.735,2024-06-24 19:09:41.283,9.548,72,right,12000,24000,VH
5,4,right,True,2024-06-24 19:10:03.370,2024-06-24 19:10:38.050,34.68,88,right,12000,24000,VH
5,5,left,True,2024-06-24 19:11:00.122,2024-06-24 19:11:11.483,11.361,36,left,12000,24000,VH
5,6,right,True,2024-06-24 19:11:33.554,2024-06-24 19:11:44.750,11.196,4,right,12000,24000,VH
5,7,right,True,2024-06-24 19:12:06.836,2024-06-24 19:12:25.783,18.947,50,right,12000,24000,VH
5,8,right,False,2024-06-24 19:12:47.872,2024-06-24 19:13:09.233,21.361,30,left,12000,24000,VH
5,9,right,True,2024-06-24 19:13:31.305,2024-06-24 19:13:48.916,17.611,26,right,12000,24000,VH
5,10,left,False,2024-06-24 19:14:11.006,2024-06-24 19:14:22.283,11.277,16,right,12000,24000,VH
5,11,left,True,2024-06-24 19:14:44.353,2024-06-24 19:15:06.516,22.163,60,left,12000,24000,VH
5,12,right,True,2024-06-24 19:15:28.589,2024-06-24 19:15:39.583,10.994,46,right,12000,24000,VH
5,13,right,True,2024-06-24 19:16:01.654,2024-06-24 19:16:14.750,13.096,73,right,12000,24000,V
5,14,left,True,2024-06-24 19:16:36.821,2024-06-24 19:16:48.233,11.412,15,left,12000,24000,V
5,15,right,True,2024-06-24 19:17:10.303,2024-06-24 19:17:21.733,11.43,57,right,12000,24000,V
5,16,right,False,2024-06-24 19:17:43.805,2024-06-24 19:18:10.000,26.195,23,left,12000,24000,V
5,17,left,True,2024-06-24 19:18:32.070,2024-06-24 19:18:47.067,14.997,75,left,12000,24000,V
5,18,right,True,2024-06-24 19:19:09.136,2024-06-24 19:19:28.900,19.764,71,right,12000,24000,V
5,19,left,True,2024-06-24 19:19:50.970,2024-06-24 19:20:02.667,11.697,93,left,12000,24000,V
5,20,left,True,2024-06-24 19:20:24.722,2024-06-24 19:20:42.367,17.645,9,left,12000,24000,V
5,21,right,True,2024-06-24 19:21:04.437,2024-06-24 19:21:26.101,21.664,61,right,12000,24000,V
5,22,left,True,2024-06-24 19:21:48.172,2024-06-24 19:22:04.817,16.645,47,left,12000,24000,V
5,23,right,False,2024-06-24 19:22:26.871,2024-06-24 19:22:41.601,14.73,87,left,12000,24000,V
5,24,right,True,2024-06-24 19:23:03.673,2024-06-24 19:23:22.634,18.961,35,right,12000,24000,V
5,25,left,True,2024-06-24 19:26:07.110,2024-06-24 19:26:24.151,17.041,2,left,12000,24000,VH
5,26,right,True,2024-06-24 19:26:46.240,2024-06-24 19:27:02.501,16.261,40,right,12000,24000,VH
5,27,left,False,2024-06-24 19:27:24.590,2024-06-24 19:27:42.185,17.595,34,right,12000,24000,VH
5,28,left,True,2024-06-24 19:28:04.273,2024-06-24 19:28:21.951,17.678,32,left,12000,24000,VH
5,29,right,True,2024-06-24 19:28:44.040,2024-06-24 19:28:59.018,14.978,78,right,12000,24000,VH
5,30,right,False,2024-06-24 19:29:21.089,2024-06-24 19:29:47.218,26.129,96,left,12000,24000,VH
5,31,left,False,2024-06-24 19:30:09.307,2024-06-24 19:30:25.302,15.995,48,right,12000,24000,VH
5,32,left,False,2024-06-24 19:30:47.390,2024-06-24 19:31:10.618,23.228,22,right,12000,24000,VH
5,33,left,True,2024-06-24 19:31:32.706,2024-06-24 19:31:40.735,8.029,44,left,12000,24000,VH
5,34,left,False,2024-06-24 19:32:02.806,2024-06-24 19:32:28.152,25.346,10,right,12000,24000,VH
5,35,right,True,2024-06-24 19:32:50.239,2024-06-24 19:33:11.385,21.146,18,right,12000,24000,VH
5,36,left,True,2024-06-24 19:33:33.472,2024-06-24 19:33:41.952,8.48,14,left,12000,24000,VH
5,37,left,False,2024-06-24 19:34:04.022,2024-06-24 19:34:26.635,22.613,3,right,12000,24000,V
5,38,left,True,2024-06-24 19:34:48.707,2024-06-24 19:34:59.936,11.229,83,left,12000,24000,V
5,39,left,True,2024-06-24 19:35:22.005,2024-06-24 19:35:31.836,9.831,49,left,12000,24000,V
5,40,left,False,2024-06-24 19:35:53.906,2024-06-24 19:36:15.119,21.213,5,right,12000,24000,V
5,41,left,True,2024-06-24 19:36:37.171,2024-06-24 19:36:57.702,20.531,63,left,12000,24000,V
5,42,right,True,2024-06-24 19:37:19.757,2024-06-24 19:37:39.203,19.446,25,right,12000,24000,V
5,43,left,False,2024-06-24 19:38:01.274,2024-06-24 19:38:28.653,27.379,27,right,12000,24000,V
5,44,left,True,2024-06-24 19:38:50.725,2024-06-24 19:39:11.686,20.961,43,left,12000,24000,V
5,45,right,True,2024-06-24 19:39:33.740,2024-06-24 19:39:47.953,14.213,1,right,12000,24000,V
5,46,right,True,2024-06-24 19:40:10.008,2024-06-24 19:40:25.886,15.878,31,right,12000,24000,V
5,47,left,True,2024-06-24 19:40:47.940,2024-06-24 19:40:58.736,10.796,67,left,12000,24000,V
5,48,left,False,2024-06-24 19:41:20.809,2024-06-24 19:41:48.036,27.227,45,right,12000,24000,V
5,49,left,True,2024-06-24 19:54:12.944,2024-06-24 19:54:24.521,11.577,33,left,12000,24000,V
5,50,right,True,2024-06-24 19:54:46.593,2024-06-24 19:55:02.621,16.028,29,right,12000,24000,V
5,51,left,True,2024-06-24 19:55:24.690,2024-06-24 19:55:34.155,9.465,51,left,12000,24000,V
5,52,right,True,2024-06-24 19:55:56.224,2024-06-24 19:56:11.038,14.814,55,right,12000,24000,V
5,53,left,False,2024-06-24 19:56:33.108,2024-06-24 19:56:50.121,17.013,11,right,12000,24000,V
5,54,left,True,2024-06-24 19:57:12.193,2024-06-24 19:57:23.538,11.345,39,left,12000,24000,V
5,55,right,True,2024-06-24 19:57:45.609,2024-06-24 19:58:06.155,20.546,37,right,12000,24000,V
5,56,right,False,2024-06-24 19:58:28.225,2024-06-24 19:58:44.388,16.163,91,left,12000,24000,V
5,57,right,True,2024-06-24 19:59:06.458,2024-06-24 19:59:20.505,14.047,77,right,12000,24000,V
5,58,left,True,2024-06-24 19:59:42.576,2024-06-24 19:59:57.705,15.129,79,left,12000,24000,V
5,59,left,True,2024-06-24 20:00:19.776,2024-06-24 20:00:28.639,8.863,19,left,12000,24000,V
5,60,left,False,2024-06-24 20:00:50.709,2024-06-24 20:01:18.555,27.846,7,right,12000,24000,V
5,61,right,False,2024-06-24 20:01:40.642,2024-06-24 20:02:01.222,20.58,68,left,12000,24000,VH
5,62,left,True,2024-06-24 20:02:23.309,2024-06-24 20:02:43.656,20.347,94,left,12000,24000,VH
5,63,left,False,2024-06-24 20:03:05.744,2024-06-24 20:03:21.839,16.095,42,right,12000,24000,VH
5,64,left,True,2024-06-24 20:03:43.910,2024-06-24 20:03:50.689,6.779,38,left,12000,24000,VH
5,65,left,True,2024-06-24 20:04:12.761,2024-06-24 20:04:23.239,10.478,84,left,12000,24000,VH
5,66,right,True,2024-06-24 20:04:45.328,2024-06-24 20:05:02.022,16.694,76,right,12000,24000,VH
5,67,left,True,2024-06-24 20:05:24.110,2024-06-24 20:05:38.189,14.079,24,left,12000,24000,VH
5,68,right,True,2024-06-24 20:06:00.277,2024-06-24 20:06:12.289,12.012,74,right,12000,24000,VH
5,69,right,True,2024-06-24 20:06:34.376,2024-06-24 20:06:49.356,14.98,62,right,12000,24000,VH
5,70,left,True,2024-06-24 20:07:11.444,2024-06-24 20:07:30.923,19.479,52,left,12000,24000,VH
5,71,right,True,2024-06-24 20:07:53.009,2024-06-24 20:08:04.889,11.88,70,right,12000,24000,VH
5,72,left,True,2024-06-24 20:08:26.961,2024-06-24 20:08:36.690,9.729,58,left,12000,24000,VH
5,73,right,True,2024-06-24 20:13:23.666,2024-06-24 20:13:30.474,6.808,64,right,12000,24000,VH
5,74,left,True,2024-06-24 20:13:52.560,2024-06-24 20:14:05.323,12.763,86,left,12000,24000,VH
5,75,right,True,2024-06-24 20:14:27.412,2024-06-24 20:14:44.840,17.428,82,right,12000,24000,VH
5,76,left,True,2024-06-24 20:15:06.929,2024-06-24 20:15:14.424,7.495,28,left,12000,24000,VH
5,77,right,True,2024-06-24 20:15:36.512,2024-06-24 20:15:48.490,11.978,12,right,12000,24000,VH
5,78,left,True,2024-06-24 20:16:10.577,2024-06-24 20:16:33.690,23.113,54,left,12000,24000,VH
5,79,left,True,2024-06-24 20:16:55.777,2024-06-24 20:17:15.391,19.614,66,left,12000,24000,VH
5,80,right,True,2024-06-24 20:17:37.479,2024-06-24 20:17:46.807,9.328,80,right,12000,24000,VH
5,81,left,True,2024-06-24 20:18:08.894,2024-06-24 20:18:24.091,15.197,92,left,12000,24000,VH
5,82,left,True,2024-06-24 20:18:46.178,2024-06-24 20:19:02.207,16.029,90,left,12000,24000,VH
5,83,right,True,2024-06-24 20:19:24.296,2024-06-24 20:19:33.607,9.311,20,right,12000,24000,VH
5,84,left,True,2024-06-24 20:19:55.694,2024-06-24 20:20:03.507,7.813,56,left,12000,24000,VH
5,85,left,True,2024-06-24 20:20:25.577,2024-06-24 20:20:41.824,16.247,85,left,12000,24000,V
5,86,right,True,2024-06-24 20:21:03.878,2024-06-24 20:21:15.508,11.63,81,right,12000,24000,V
5,87,left,True,2024-06-24 20:21:37.579,2024-06-24 20:21:51.175,13.596,41,left,12000,24000,V
5,88,left,False,2024-06-24 20:22:13.229,2024-06-24 20:22:40.074,26.845,21,right,12000,24000,V
5,89,left,True,2024-06-24 20:23:02.145,2024-06-24 20:23:12.858,10.713,17,left,12000,24000,V
5,90,left,True,2024-06-24 20:23:34.929,2024-06-24 20:23:47.141,12.212,13,left,12000,24000,V
5,91,left,False,2024-06-24 20:24:09.195,2024-06-24 20:24:23.875,14.68,69,right,12000,24000,V
5,92,left,True,2024-06-24 20:24:45.944,2024-06-24 20:25:05.091,19.147,89,left,12000,24000,V
5,93,left,True,2024-06-24 20:25:27.144,2024-06-24 20:25:34.891,7.747,59,left,12000,24000,V
5,94,right,True,2024-06-24 20:25:56.960,2024-06-24 20:26:14.225,17.265,53,right,12000,24000,V
5,95,left,True,2024-06-24 20:26:36.277,2024-06-24 20:26:47.508,11.231,95,left,12000,24000,V
5,96,right,True,2024-06-24 20:27:09.561,2024-06-24 20:27:23.592,14.031,65,right,12000,24000,V
6,1,right,True,2024-06-25 10:17:32.824,2024-06-25 10:17:42.931,10.107,44,right,12000,24000,V
6,2,right,True,2024-06-25 10:18:05.016,2024-06-25 10:18:19.998,14.982,22,right,12000,24000,V
6,3,left,True,2024-06-25 10:18:42.097,2024-06-25 10:18:51.198,9.101,42,left,12000,24000,V
6,4,left,False,2024-06-25 10:19:13.279,2024-06-25 10:19:28.364,15.085,12,right,12000,24000,V
6,5,left,True,2024-06-25 10:19:50.445,2024-06-25 10:19:59.898,9.453,92,left,12000,24000,V
6,6,right,True,2024-06-25 10:20:21.999,2024-06-25 10:20:32.798,10.799,48,right,12000,24000,V
6,7,left,True,2024-06-25 10:20:54.881,2024-06-25 10:21:08.214,13.333,94,left,12000,24000,V
6,8,left,True,2024-06-25 10:21:30.313,2024-06-25 10:21:42.448,12.135,74,left,12000,24000,V
6,9,left,False,2024-06-25 10:22:04.528,2024-06-25 10:22:18.448,13.92,10,right,12000,24000,V
6,10,left,True,2024-06-25 10:22:40.531,2024-06-25 10:22:53.999,13.468,82,left,12000,24000,V
6,11,left,False,2024-06-25 10:23:16.097,2024-06-25 10:23:33.215,17.118,24,right,12000,24000,V
6,12,left,True,2024-06-25 10:23:55.298,2024-06-25 10:24:10.431,15.133,16,left,12000,24000,V
6,13,left,True,2024-06-25 10:24:32.536,2024-06-25 10:24:39.981,7.445,19,left,12000,24000,VH
6,14,right,True,2024-06-25 10:25:02.086,2024-06-25 10:25:04.748,2.662,77,right,12000,24000,VH
6,15,left,True,2024-06-25 10:25:26.852,2024-06-25 10:25:36.498,9.646,69,left,12000,24000,VH
6,16,left,True,2024-06-25 10:25:58.601,2024-06-25 10:26:07.215,8.614,87,left,12000,24000,VH
6,17,right,True,2024-06-25 10:26:29.303,2024-06-25 10:26:34.865,5.562,13,right,12000,24000,VH
6,18,left,True,2024-06-25 10:26:56.971,2024-06-25 10:27:08.165,11.194,41,left,12000,24000,VH
6,19,right,False,2024-06-25 10:27:30.270,2024-06-25 10:27:38.281,8.011,7,left,12000,24000,VH
6,20,left,False,2024-06-25 10:28:00.386,2024-06-25 10:28:09.948,9.562,65,right,12000,24000,VH
6,21,left,True,2024-06-25 10:28:32.054,2024-06-25 10:28:49.881,17.827,17,left,12000,24000,VH
6,22,left,True,2024-06-25 10:29:11.985,2024-06-25 10:29:21.348,9.363,63,left,12000,24000,VH
6,23,right,True,2024-06-25 10:29:43.454,2024-06-25 10:29:59.081,15.627,39,right,12000,24000,VH
6,24,right,False,2024-06-25 10:30:21.169,2024-06-25 10:30:32.681,11.512,85,left,12000,24000,VH
